case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,offshore,retrofit,retrofit_y,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,geometry,cluster_label,xlong_centroid,ylat_centroid,geometry_centroid
3027061.0,48-021047,2008.0,40796.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.350792,36.447495,POINT (-101.350792 36.447495),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027111.0,48-022096,2008.0,40822.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.398888,36.474094,POINT (-101.398888 36.474094),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027105.0,48-022102,2008.0,40834.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.386894,36.478794,POINT (-101.386894 36.478794),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027063.0,48-021049,2008.0,40767.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.35759,36.438694,POINT (-101.35759 36.438694),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027074.0,48-022342,2008.0,40879.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.344894,36.499092,POINT (-101.344894 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027109.0,48-022098,2008.0,40840.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.383888,36.483795,POINT (-101.383888 36.483795),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027073.0,48-022343,2008.0,40884.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.34259,36.499092,POINT (-101.34259 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027084.0,48-022243,2008.0,40877.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.369888,36.499092,POINT (-101.369888 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027115.0,48-022087,2008.0,40874.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.372093,36.499092,POINT (-101.372093 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027097.0,48-022147,2008.0,40857.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.368088,36.494995,POINT (-101.368088 36.494995),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027042.0,48-022454,2008.0,40790.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.333488,36.447395,POINT (-101.333488 36.447395),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027041.0,48-022455,2008.0,40789.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.335693,36.447292,POINT (-101.335693 36.447292),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027060.0,48-022352,2008.0,40804.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.350792,36.452793,POINT (-101.350792 36.452793),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027110.0,48-022097,2008.0,40844.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.387192,36.486996,POINT (-101.387192 36.486996),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027087.0,48-022240,2008.0,40856.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.36689,36.492794,POINT (-101.36689 36.492794),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027101.0,48-022104,2008.0,40830.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.377693,36.478695,POINT (-101.377693 36.478695),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027046.0,48-021034,2008.0,40777.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.359894,36.443893,POINT (-101.359894 36.443893),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027050.0,48-022449,2008.0,40801.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.343994,36.452793,POINT (-101.343994 36.452793),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027067.0,48-022350,2008.0,40839.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.381691,36.483692,POINT (-101.381691 36.483692),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027054.0,48-022446,2008.0,40798.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.332687,36.452595,POINT (-101.332687 36.452595),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027090.0,48-022167,2008.0,40816.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.37159,36.473793,POINT (-101.37159 36.473793),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027055.0,48-022354,2008.0,40797.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.330391,36.452595,POINT (-101.330391 36.452595),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027099.0,48-022140,2008.0,40831.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.373093,36.478695,POINT (-101.373093 36.478695),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027092.0,48-022161,2008.0,40814.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.376091,36.473793,POINT (-101.376091 36.473793),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027089.0,48-022238,2008.0,40846.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.367493,36.488396,POINT (-101.367493 36.488396),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027078.0,48-022338,2008.0,40886.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.353989,36.499092,POINT (-101.353989 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027114.0,48-022088,2008.0,40828.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.370888,36.478695,POINT (-101.370888 36.478695),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027116.0,48-022086,2008.0,40843.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.385689,36.485092,POINT (-101.385689 36.485092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027083.0,48-022244,2008.0,40881.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.367592,36.499092,POINT (-101.367592 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027113.0,48-022089,2008.0,40859.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.357887,36.495995,POINT (-101.357887 36.495995),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027068.0,48-022349,2008.0,40836.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.379395,36.483593,POINT (-101.379395 36.483593),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027069.0,48-022348,2008.0,40835.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.374794,36.483593,POINT (-101.374794 36.483593),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027107.0,48-022100,2008.0,40841.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.370193,36.484394,POINT (-101.370193 36.484394),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027098.0,48-022141,2008.0,40824.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.394188,36.474194,POINT (-101.394188 36.474194),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027065.0,48-021051,2008.0,40778.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.355293,36.443893,POINT (-101.355293 36.443893),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027108.0,48-022099,2008.0,40838.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.37249,36.483692,POINT (-101.37249 36.483692),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027053.0,48-022447,2008.0,40799.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.337189,36.452694,POINT (-101.337189 36.452694),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027075.0,48-022341,2008.0,40885.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.347191,36.499092,POINT (-101.347191 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027047.0,48-022452,2008.0,40791.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.339394,36.447395,POINT (-101.339394 36.447395),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3033912.0,48-023251,2009.0,40825.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-01-10,Bing Maps Aerial,-101.389694,36.474194,POINT (-101.389694 36.474194),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027094.0,48-022159,2008.0,40817.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.378387,36.473892,POINT (-101.378387 36.473892),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027049.0,48-022450,2008.0,40800.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.339493,36.452694,POINT (-101.339493 36.452694),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027051.0,48-021035,2008.0,40793.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.343994,36.447495,POINT (-101.343994 36.447495),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027284.0,48-023250,2008.0,40827.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2017-05-29,Bing Maps Aerial,-101.382393,36.478695,POINT (-101.382393 36.478695),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027048.0,48-022451,2008.0,40802.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.346291,36.452793,POINT (-101.346291 36.452793),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027112.0,48-022090,2008.0,40823.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.396492,36.474094,POINT (-101.396492 36.474094),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027059.0,48-022353,2008.0,40803.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.348488,36.452793,POINT (-101.348488 36.452793),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027104.0,48-022103,2008.0,40833.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.38459,36.478794,POINT (-101.38459 36.478794),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027070.0,48-022347,2008.0,40858.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.353889,36.495995,POINT (-101.353889 36.495995),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027076.0,48-022340,2008.0,40882.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.349388,36.499092,POINT (-101.349388 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027043.0,48-022453,2008.0,40788.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.331192,36.447292,POINT (-101.331192 36.447292),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027064.0,48-021050,2008.0,40768.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.359894,36.438694,POINT (-101.359894 36.438694),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027056.0,48-021036,2008.0,40779.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.35759,36.443993,POINT (-101.35759 36.443993),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027348.0,48-023248,2008.0,40860.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2019-02-26,Bing Maps Aerial,-101.360092,36.496094,POINT (-101.360092 36.496094),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027072.0,48-022344,2008.0,40887.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.340393,36.499195,POINT (-101.340393 36.499195),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027088.0,48-022239,2008.0,40845.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.365288,36.488293,POINT (-101.365288 36.488293),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027079.0,48-022337,2008.0,40880.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.356293,36.499092,POINT (-101.356293 36.499092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027285.0,48-023249,2008.0,40842.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2017-05-29,Bing Maps Aerial,-101.39299,36.485092,POINT (-101.39299 36.485092),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027095.0,48-022156,2008.0,40819.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.380692,36.473892,POINT (-101.380692 36.473892),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027071.0,48-022346,2008.0,40826.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.39109,36.478394,POINT (-101.39109 36.478394),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027057.0,48-021037,2008.0,40794.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.346191,36.447495,POINT (-101.346191 36.447495),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3027086.0,48-022241,2008.0,40855.0,56905.0,TX,Hansford County,48195,Noble Great Plains,2009.0,76.0,114.0,GE Wind,GE1.5-77,1500.0,80.0,77.0,4656.63,118.6,0.0,0.0,-9999.0,3.0,3.0,2020-08-13,Bing Maps Aerial,-101.364693,36.492794,POINT (-101.364693 36.492794),17,-101.36762653913043,36.447442243478264,POINT (-101.36762653913043 36.447442243478264)
3024614.0,48-020306,2007.0,40695.0,56839.0,TX,Moore County,48341,JD Wind 10,2008.0,8.0,10.0,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Bing Maps Aerial,-101.796989,35.961395,POINT (-101.796989 35.961395),18,-101.87921150877192,35.96552578947369,POINT (-101.87921150877192 35.96552578947369)
3024590.0,48-020294,2007.0,40694.0,56839.0,TX,Moore County,48341,JD Wind 10,2008.0,8.0,10.0,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,0.0,0.0,-9999.0,3.0,3.0,2018-01-16,Bing Maps Aerial,-101.803291,35.961395,POINT (-101.803291 35.961395),18,-101.87921150877192,35.96552578947369,POINT (-101.87921150877192 35.96552578947369)
3024603.0,48-020299,2007.0,40696.0,56839.0,TX,Moore County,48341,JD Wind 10,2008.0,8.0,10.0,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Bing Maps Aerial,-101.799088,35.961395,POINT (-101.799088 35.961395),18,-101.87921150877192,35.96552578947369,POINT (-101.87921150877192 35.96552578947369)
3024588.0,48-020292,2007.0,40692.0,56839.0,TX,Moore County,48341,JD Wind 10,2008.0,8.0,10.0,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,0.0,0.0,-9999.0,3.0,3.0,2018-01-16,Bing Maps Aerial,-101.807487,35.961395,POINT (-101.807487 35.961395),18,-101.87921150877192,35.96552578947369,POINT (-101.87921150877192 35.96552578947369)
3024587.0,48-020290,2007.0,40698.0,56839.0,TX,Moore County,48341,JD Wind 10,2008.0,8.0,10.0,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,0.0,0.0,-9999.0,3.0,3.0,2018-01-16,Maxar,-101.809692,35.961395,POINT (-101.809692 35.961395),18,-101.87921150877192,35.96552578947369,POINT (-101.87921150877192 35.96552578947369)
3024623.0,48-020296,2007.0,40697.0,56839.0,TX,Moore County,48341,JD Wind 10,2008.0,8.0,10.0,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,0.0,0.0,-9999.0,3.0,3.0,2018-01-16,Maxar,-101.794891,35.961395,POINT (-101.794891 35.961395),18,-101.87921150877192,35.96552578947369,POINT (-101.87921150877192 35.96552578947369)
